company_name_label,isin,label,symbol,company_name,promoter_total_pct,pct_IndividualsOrHinduUndividedFamily,num_IndividualsOrHinduUndividedFamily,pct_NonResidentIndividualsOrForeignIndividuals,num_NonResidentIndividualsOrForeignIndividuals,pct_DirectorsAndDirectorsRelatives,num_DirectorsAndDirectorsRelatives,pct_KeyManagerialPersonnel,num_KeyManagerialPersonnel,pct_RelativesOfPromotersOtherThanPromoterGroup,num_RelativesOfPromotersOtherThanPromoterGroup,pct_TrustsWhereAnyPersonBelongingToPromoterAndPromoterGroupIsisTrusteeOrBeneficiaryOrAuthorOfTrust,num_TrustsWhereAnyPersonBelongingToPromoterAndPromoterGroupIsisTrusteeOrBeneficiaryOrAuthorOfTrust,pct_CentralGovernmentOrPresidentOfIndia,num_CentralGovernmentOrPresidentOfIndia,pct_StateGovernmentsOrGovernors,num_StateGovernmentsOrGovernors,pct_ShareholdingByCompaniesOrBodiesCorporatewhereCentralOrStateGovernmentIsPromoter,num_ShareholdingByCompaniesOrBodiesCorporatewhereCentralOrStateGovernmentIsPromoter,pct_ForeignGovernment,num_ForeignGovernment,pct_CentralGovernmentOrStateGovernmentS,num_CentralGovernmentOrStateGovernmentS,pct_ForeignInstitutions,num_ForeignInstitutions,pct_ForeignPortfolioInvestor,num_ForeignPortfolioInvestor,pct_OtherForeignShareholders,num_OtherForeignShareholders,pct_OtherIndianShareholders,num_OtherIndianShareholders,pct_AssociateCompaniesOrSubsidiaries,num_AssociateCompaniesOrSubsidiaries,pct_BodiesCorporateIncludingSubsidiaries,num_BodiesCorporateIncludingSubsidiaries,pct_IndianFinancialInstitutionsOrBanks,num_IndianFinancialInstitutionsOrBanks,natural_pct_sum,natural_num_sum,govt_pct_sum,foreign_non_govt_pct_sum,hufi_num,hufi_pct
HCL TECHNOLOGIES LTD,INE860A01027,Owner,HCLTECH,HCL Technologies Limited,60.81,0.02,3.0,0.0,0.0,0.06,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,1.0,44.34,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,6.0,0.0,16.46,3.0,0.02
AMBUJA CEMENTS LTD,INE079A01024,Owner,AMBUJACEM,Ambuja Cements Limited,67.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33,3.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33,0.0,0.0
ACC LTD,INE012A01025,Owner,ACC,ACC Limited,56.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.0,0.0,0.0,0.03,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,2.0,50.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.64,0.0,0.0
ICICI PRUDENTIAL LIFE INSURA,INE726G01019,Professional,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,72.88,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.95,1.0,0.0,3.0,0.0,21.93,0.0,0.0
FIRSTSOURCE SOLUTIONS LTD,INE684F01012,Owner,FSL,Firstsource Solutions Limited,53.66,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0
IPCA LABORATORIES LTD,INE571A01038,Owner,IPCALAB,IPCA Laboratories Limited,44.72,7.11,9.0,0.0,0.0,0.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,11.0,0.0,0.0,9.0,7.11
ZYDUS LIFESCIENCES LTD,INE010B01027,Owner,ZYDUSLIFE,Zydus Lifesciences Limited,75.0,0.03,9.0,0.0,0.0,0.04,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,16.0,0.0,0.0,9.0,0.03
UNITED SPIRITS LTD,INE854D01024,Mnc,UNITDSPR,United Spirits Limited,56.67,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88,1.0,0.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.01,55.88,1.0,0.01
AU SMALL FINANCE BANK LTD,INE949L01017,Owner,AUBANK,AU Small Finance Bank Limited,22.79,21.34,3.0,0.0,0.0,1.8,6.0,0.02,2.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,13.0,0.0,0.0,3.0,21.34
BOSCH LTD,INE323A01026,Mnc,BOSCHLTD,Bosch Limited,70.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.76,1.0,2.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.76,0.0,0.0
PNB HOUSING FINANCE LTD,INE572E01012,Professional,PNBHOUSING,PNB Housing Finance Limited,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.04,1.0,0.01,3.0,0.02,0.0,0.0,0.0
ADANI TOTAL GAS LTD,INE399L01023,Owner,ATGL,Adani Total Gas Limited,74.8,0.02,4.0,0.0,0.0,0.04,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,1.0,37.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,9.0,0.0,37.4,4.0,0.02
HDFC LIFE INSURANCE CO LTD,INE795G01014,Professional,HDFCLIFE,HDFC Life Insurance Company Limited,50.21,0.0,0.0,0.0,0.0,0.06,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.21,1.0,0.06,6.0,0.0,0.0,0.0,0.0
KAJARIA CERAMICS LTD,INE217B01036,Owner,KAJARIACER,Kajaria Ceramics Limited,47.69,6.8,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.89,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,13.0,0.0,0.0,12.0,6.8
DALMIA BHARAT LTD,INE00R701025,Owner,DALBHARAT,Dalmia Bharat Limited,55.84,0.0,2.0,0.0,0.0,0.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,3.0,0.0,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.84,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.13,0.0,2.0,0.0
ORACLE FINANCIAL SERVICES,INE881D01027,Mnc,OFSS,Oracle Financial Services Software Limited,72.46,0.0,0.0,0.0,0.0,0.14,1.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002,3.0,0.0,72.46,0.0,0.0
INDIA CEMENTS LTD,INE383A01012,Owner,INDIACEM,The India Cements Limited,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LEMON TREE HOTELS LTD,INE970X01018,Owner,LEMONTREE,Lemon Tree Hotels Limited,22.28,0.33,2.0,0.0,0.0,0.0,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3.0,0.0,0.0,2.0,0.33
CREDITACCESS GRAMEEN LTD,INE741K01010,Professional,CREDITACC,CREDITACCESS GRAMEEN LIMITED,66.28,0.0,0.0,0.0,0.0,0.0,1.0,0.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3.0,0.0,66.28,0.0,0.0
LIC HOUSING FINANCE LTD,INE115A01026,State,LICHSGFIN,LIC Housing Finance Limited,45.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INTERGLOBE AVIATION LTD,INE646L01027,Owner,INDIGO,InterGlobe Aviation Limited,41.58,0.03,4.0,4.53,1.0,0.0,1.0,0.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.0,35.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.590000000000001,9.0,0.0,1.32,4.0,0.03
BHARTI AIRTEL LTD,INE397D01024,Owner,BHARTIARTL,Bharti Airtel Limited,48.87,0.0,0.0,0.0,0.0,0.02,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.0,40.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.0,0.0,8.4,0.0,0.0
TATA ELXSI LTD,INE670A01012,Professional,TATAELXSI,Tata Elxsi Limited,43.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
SBI LIFE INSURANCE CO LTD,INE123W01016,State,SBILIFE,SBI Life Insurance Company Limited,55.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.34,1.0,0.0,2.0,0.0,0.0,0.0,0.0
AJANTA PHARMA LTD,INE031B01049,Owner,AJANTPHARM,Ajanta Pharma Limited,66.25,56.17,7.0,0.0,0.0,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.190000000000005,9.0,0.01,0.0,7.0,56.17
ADITYA BIRLA FASHION AND RET,INE647O01011,Owner,ABFRL,Aditya Birla Fashion and Retail Limited,46.61,0.21,6.0,0.0,0.0,0.04,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,8.0,0.0,0.0,6.0,0.21
SIEMENS LTD,INE003A01024,Mnc,SIEMENS,Siemens Limited,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0
APOLLO HOSPITALS ENTERPRISE,INE437A01024,Owner,APOLLOHOSP,Apollo Hospitals Enterprise Limited,28.02,9.03,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,21.0,0.23,0.0,20.0,9.03
EMAMI LTD,INE548C01032,Owner,EMAMILTD,Emami Limited,54.84,6.71,61.0,0.37,5.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.76,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,67.0,0.0,0.0,61.0,6.71
CUMMINS INDIA LTD,INE298A01020,Mnc,CUMMINSIND,Cummins India Limited,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0
HDFC ASSET MANAGEMENT CO LTD,INE127D01025,Professional,HDFCAMC,HDFC Asset Management Company Limited,52.38,0.0,0.0,0.0,0.0,0.19,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38,1.0,0.19,8.0,0.0,0.0,0.0,0.0
DIXON TECHNOLOGIES INDIA LTD,INE935N01020,Owner,DIXON,Dixon Technologies (India) Limited,28.83,9.37,5.0,0.0,0.0,3.36,2.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,8.0,0.0,0.0,5.0,9.37
FORTIS HEALTHCARE LTD,INE061F01013,Mnc,FORTIS,Fortis Healthcare Limited,31.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17,0.0,0.0
GLENMARK PHARMACEUTICALS LTD,INE935A01035,Owner,GLENMARK,Glenmark Pharmaceuticals Limited,46.65,1.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,7.0,0.04,0.0,5.0,1.21
CASTROL INDIA LTD,INE172A01027,Mnc,CASTROLIND,Castrol India Limited,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0
IRB INFRASTRUCTURE DEVELOPER,INE821I01022,Owner,IRB,IRB Infrastructure Developers Limited,30.79,0.87,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,5.0,0.01,0.0,5.0,0.87
GODFREY PHILLIPS INDIA LTD,INE260B01028,Owner,GODFRYPHLP,Godfrey Phillips India Limited,72.58,0.05,6.0,0.0,0.0,0.07,1.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,1.0,47.43,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,9.0,0.02,25.1,6.0,0.05
INDUS TOWERS LTD,INE121J01017,Owner,INDUSTOWER,Indus Towers Limited,51.03,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
GRANULES INDIA LTD,INE101D01020,Owner,GRANULES,Granules India Limited,38.02,36.24,6.0,0.35,1.0,1.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.980000000000004,10.0,0.0,0.0,6.0,36.24
JUST DIAL LTD,INE599M01018,Owner,JUSTDIAL,Just Dial Limited,74.15,10.31,6.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,9.0,0.0,0.0,6.0,10.31
NIPPON LIFE INDIA ASSET MANA,INE298J01013,Mnc,NAM-INDIA,Nippon Life India Asset Management Limited,72.05,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,2.0,0.0,72.05,0.0,0.0
ADITYA BIRLA CAPITAL LTD,INE674K01013,Owner,ABCAPITAL,Aditya Birla Capital Limited,68.51,0.13,5.0,0.0,0.0,0.03,7.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,5.0,65.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,13.0,0.0,2.72,5.0,0.13
SUN PHARMACEUTICAL INDUS,INE044A01036,Owner,SUNPHARMA,Sun Pharmaceutical Industries Limited,54.48,10.81,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.02,2.0,0.24,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07,14.0,0.0,0.0,6.0,10.81
LUPIN LTD,INE326A01037,Owner,LUPIN,Lupin Limited,46.89,1.25,7.0,0.28,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,11.0,0.0,0.0,7.0,1.25
STRIDES PHARMA SCIENCE LTD,INE939A01011,Owner,STAR,Strides Pharma Science Limited,27.86,4.46,10.0,0.0,0.0,0.06,2.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,14.0,0.01,0.0,10.0,4.46
WOCKHARDT LTD,INE049B01025,Owner,WOCKPHARMA,Wockhardt Limited,49.08,0.73,6.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,7.0,0.02,0.0,6.0,0.73
POLYCAB INDIA LTD,INE455K01017,Owner,POLYCAB,Polycab India Limited,61.5,50.03,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,14.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59,23.0,0.0,0.0,17.0,50.03
INDIAMART INTERMESH LTD,INE933S01016,Owner,INDIAMART,Indiamart Intermesh Limited,49.12,49.12,18.0,0.0,0.0,0.06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18,22.0,0.0,0.0,18.0,49.12
STERLING AND WILSON RENEWABL,INE00M201021,Owner,SWSOLAR,Sterling and Wilson Renewable Energy Limited,45.72,6.17,6.0,0.13,1.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,9.0,0.0,0.0,6.0,6.17
AFFLE INDIA LTD,INE00WC01027,Owner,AFFLE,Affle 3i Limited,54.92,0.0,0.0,0.0,1.0,0.1,2.0,0.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,5.0,0.0,54.92,0.0,0.0
AIA ENGINEERING LTD,INE212H01026,Owner,AIAENG,AIA Engineering Limited,58.5,58.5,4.0,0.0,0.0,0.0,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.51,6.0,0.0,0.0,4.0,58.5
APTUS VALUE HOUSING FINANCE,INE852O01025,Owner,APTUS,Aptus Value Housing Finance India Limited,23.87,22.83,3.0,1.03,1.0,0.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,6.0,0.0,0.0,3.0,22.83
CARBORUNDUM UNIVERSAL LTD,INE120A01034,Owner,CARBORUNIV,Carborundum Universal Limited,38.9,4.21,31.0,0.03,1.0,0.14,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,34.0,0.01,0.0,31.0,4.21
CENTURY PLYBOARDS INDIA LTD,INE348B01021,Owner,CENTURYPLY,Century Plyboards (India) Limited,71.83,53.77,20.0,0.36,1.0,0.04,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,27.0,0.0,0.0,20.0,53.77
ENDURANCE TECHNOLOGIES LTD,INE913H01037,Owner,ENDURANCE,Endurance Technologies Limited,75.0,30.85,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,6.0,0.0,0.0,4.0,30.85
FSN E-COMMERCE VENTURES LTD,INE388Y01029,Owner,NYKAA,FSN E-Commerce Ventures Limited,52.1,0.04,3.0,0.0,0.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,6.0,0.0,0.0,3.0,0.04
JYOTHY LABS LTD,INE668F01031,Owner,JYOTHYLAB,Jyothy Labs Limited,62.89,16.89,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,14.0,0.01,0.0,12.0,16.89
KALYAN JEWELLERS INDIA LTD,INE303R01014,Owner,KALYANKJIL,Kalyan Jewellers India Limited,62.87,60.49,15.0,0.02,1.0,0.0,1.0,0.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.540000000000006,19.0,0.0,0.0,15.0,60.49
KNR CONSTRUCTIONS LTD,INE634I01029,Owner,KNRCON,KNR Constructions Limited,48.81,48.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81,4.0,0.0,0.0,4.0,48.81
