symbol,company_name,isin,owner_flag,owner_flag_final,owner_flag_final_hybrid,yaml_classification,yaml_matched_detail,judge,in_rev1,rev1_category,rev1_company_name,promoter_total_pct,natural_pct_sum,hufi_pct,dir_pct,kmp_pct,rel_pct,trust_pct,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,promoter_names_full_list
CANHLIFE,,INE01TY01017,owner_confirmed_director_only,OWNER,NOT_OWNER,STATE,STATE=[CANARA BANK(Canara Bank)],rev1_outside,False,,,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,False,,,,Kerala Gramin Bank|Karnataka Grameena Bank|Canbank Venture Capital Fund Limited|Canbank Financial Services Limited|Canbank Factors Limited|Canbank Computer Services Limited|Canara Robeco Asset Management Company Limited|Canara Bank Securities Limited|Can Fin Homes Limited|CRMF Trustee Private Limited|Wayfoong (Asia) Limited|The Hongkong and Shanghai Banking Corporation Limited|HSBC Life Insurance Company Limited|HSBC Life (Workshop) Limited|HSBC Life (Tsing Yi Industrial) Limited|HSBC Life (Singapore) Pte. Limited|HSBC Life (Property) Limited|HSBC Life (International) Limited|HSBC Life (Edwick Centre) Limited|HSBC Life (Cornell Centre) Limited|HSBC Insurance Brokers Greater China Limited|HSBC Insurance Brokerage Company Limited|HSBC Insurance (Asia) Limited|HSBC Financial Advisors Singapore Pte. Limited|HSBC FinTech Services (Shanghai) Company Limited|Canara Tanzania Limited|CANARA BANK|HSBC INSURANCE (ASIA-PACIFIC) HOLDINGS LIMITED
FEDFINA,,INE007N01010,owner_confirmed_director_only,OWNER,NOT_OWNER,PROFESSIONAL,PROFESSIONAL=[The Federal Bank Limited(Federal Bank)],rev1_outside,False,,,60.81,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Mrs. Shalini Warrier Jointly with The Federal Bank Ltd|Mr. Sreekanth I V Jointly with The Federal Bank Ltd|Mr. Shyam Srinivasan Jointly with The Federal Bank Ltd|Mr. Samir Pravinchandra Rajdev jointly with The Federal Bank Limited|Mr. Lakshmanan Venkateswaran Jointly with The Federal Bank Ltd|Mr. Divakar Dixit Jointly with The Federal Bank Ltd|Mr. Ashutosh Khajuria Jointly with The Federal Bank Ltd|Mr. Ajith Kumar K K Jointly with The Federal Bank Ltd|The Federal Bank Limited
GVT&D,,INE200A01026,owner_confirmed_director_only,OWNER,NOT_OWNER,MNC,MNC=[GE Grid Solutions(GE Vernova)],rev1_outside,False,,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,0.3,0.3,0.0,False,,,,"Grid Equipments Private Limited|GE Vernova Hydro Power India Private Limited|SEC ALSTOM (SHANGHAI BAOSHAN) TRANSFORMER CO., LTD|PT UNELEC INDONESIA|PT Grid Solutions Indonesia|LABORATOIRE OKSMAN SERAPHIN|KAPES Inc|Joint Stock Company Grid RUS|IUSA-GE, S de R.L. de C.V.|Grid Solutions Vietnam Company Limited|Grid Solutions Transmissao de Energia Ltda.|Grid Solutions SAS|Grid Solutions Romania Srl|Grid Solutions Portugal, Lda.|Grid Solutions Pakistan (Pvt.) Limited|Grid Solutions Oy|Grid Solutions Hellas S.A. Electrical Commercial and Construction Company|Grid Solutions Etudes Techniques|Grid Solutions Enerji Endustrisi A.S.|Grid Solutions Argentina S.A.|Grid Solutions Arabia Limited Company|GRID Solutions S.P.A.|GRID Solutions Belgium|GRID SOLUTIONS URUGUAY S.A.|GRID SOLUTIONS CHILE S.A.|GE Wind Energy GmbH|GE Vernova Inc|GE Vernova Holding LLC|GE Steam Power Global B.V.|GE Power Netherland B.V.|GE Power Management, S.L.|GE Power Global B.V.|GE Power & Grid Austria GmbH|GE High Voltage Switchgear (Suzhou) Co., Ltd.|GE High Voltage Equipment (Wuhan) Co., Ltd|GE Grid Solutions, S.A. de C.V.|GE Grid Solutions UK B.V.|GE Grid Solutions Pte. Ltd.|GE Grid Solutions Maroc|GE Grid Solutions Limited|GE Grid Solutions Korea, Inc.|GE Grid Solutions Japan K.K.|GE Grid Solutions AB|GE Grid Solutions (UK) Limited|GE Grid Australia Pty Ltd|GE Grid Alliance B.V.|GE Grid (Switzerland) GmbH|GE Grid (Shanghai) Co., Ltd.|GE GRID SOLUTIONS, S.A.|FRENCH LIBYAN ELECTRICAL SERVICES COMPANY (FLESCO)|COGELEX|AO Grid Solutions|ALSTOM (Wuxi) Disconnector Co., Ltd."
HDBFS,,INE756I01012,owner_confirmed_director_only,OWNER,NOT_OWNER,PROFESSIONAL,"PROFESSIONAL=[HDFC BANK(HDFC Bank Limited),HDFC AMC International(HDFC),Griha Investments(HDFC)]",rev1_outside,False,,,74.15,0.16,0.0,0.15,0.01,0.0,0.0,74.15,0.0,0.0,0.0,False,,,,Hdfc Bank Limited|HDFC Trustee Company Limited|HDFC Securities Limited|HDFC Securities IFSC Limited|HDFC Sales Private Limited|HDFC Pension Fund Management Limited|HDFC Life Insurance Company Limited|HDFC International Life and Re Company Limited|HDFC ERGO General Insurance Company Limited|HDFC Capital Advisors Limited|HDFC Asset Management Company Limited|HDFC AMC International (IFSC) Limited|Griha Pte Limited|Griha Investments
INDGN,,INE065X01017,owner_confirmed_director_only,OWNER,OWNER_WEAK,UNKNOWN,,rev1_outside,False,,,21.42,21.42,0.0,21.04,0.38,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Sanjay S Parikh|Rajesh Bhaskaran Nair|Manish Gupta
ITCHOTELS,,INE379A01028,owner_confirmed_director_only,OWNER,NOT_OWNER,PROFESSIONAL,PROFESSIONAL=[ITC Limited(ITC Limited)],rev1_outside,False,,,39.85,0.02,0.0,0.02,0.0,0.0,0.0,39.85,0.0,0.0,0.02,False,,,,"Wimco Limited|Technico Agri Sciences Limited|Sresta Natural Bioproducts Private Limited|Sproutlife Foods Private Limited|Russell Credit Limited|Pavan Poplar Limited|North East Nutrients Private Limited|Mother Sparsh Baby Care Private Limited|MRR Trading & Investment Company Limited|Logix Developers Private Limited|ITC LIMITED|ITC Integrated Business Services Limited|ITC Infotech India Limited|ITC IndiVision Limited|ITC Fibre Innovations Limited|Greenacre Holdings Limited|Gold Flake Corporation Limited|Cloudlytics Technologies Private Limited|Blazeclan Technologies Private limited|Ample Foods Private Limited|Technico Technologies Inc.|Technico Pty Limited|Technico Horticultural (Kunming) Co. Limited|Technico Asia Holdings Pty Limited|Surya Nepal Ventures Private Limited|Surya Nepal Private Limited|Sresta Global FZE|Indivate Inc.|ITC Infotech de México, S.A. de C.V.|ITC Infotech Malaysia SDN. BHD.|ITC Infotech Limited|ITC Infotech Italia s.r.l.|ITC Infotech GmbH|ITC Infotech France SAS|ITC Infotech Do Brasil LTDA.|ITC Infotech Arabia Limited|ITC Infotech (USA), Inc.|Fyve Elements LLC|Blazeclan Technologies SDN. BHD.|Blazeclan Technologies Pty. Limited|Blazeclan Technologies PTE Limited|Blazeclan Technologies Limited|Blazeclan Technologies LLC|Blazeclan Technologies Inc.|Blazeclan Technologies Corporation|Blazeclan Europe SRL.|Blazeclan Americas Inc."
IXIGO,,INE0HV901016,owner_confirmed_director_only,OWNER,OWNER_WEAK,UNKNOWN,,rev1_outside,False,,,13.35,13.35,0.0,9.79,3.56,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Sripad Vaidya|Kotha Dinesh Kumar|Rajnish Kumar|Aloke Bajpai
JSFB,,INE953L01027,owner_confirmed_director_only,OWNER,NOT_OWNER,PROFESSIONAL,"PROFESSIONAL=[JANA CAPITAL LIMITED(Jana Group / TPG-Khosla PE),JANA HOLDINGS LIMITED(Jana Group / TPG-Khosla PE),JANA URBAN FOUNDATION(Jana Group (NPO origin))]",rev1_outside,False,,,21.85,0.68,0.0,0.67,0.01,0.0,0.0,21.85,0.0,0.0,0.0,False,,,,JANA URBAN FOUNDATION|JANA HOLDINGS LIMITED|JANA CAPITAL LIMITED
MAHSCOOTER,,INE288A01013,owner_confirmed_director_only,OWNER,OWNER,OWNER,"OWNER=[Bajaj(Bajaj),ARYAN BAJAJ(Bajaj),DEEPA BAJAJ(Bajaj)]",rev1_outside,False,,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.01,False,,,,Vanraj Bajaj Trust|THE HINDUSTAN HOUSING COMPANY LIMITED|Siddhant Family Trust|Sankalp Resorts Private Limited|Sanjali Family Trust|SHEKHAR HOLDINGS PRIVATE LIMITED|SHEKHAR  BAJAJ Anant Bajaj Trust|SANRAJ NAYAN INVESTMENTS PRIVATE LIMITED|SANJIVNAYAN BAJAJ Siddhant Trust|SANJIVNAYAN BAJAJ Sanjali Trust|Rose Realtors Private Limited|Rishab Family Trust|RUPA EQUITIES PRIVATE LIMITED|RDR Ventures LLP|RAJIVNAYAN BAJAJ Rishab Trust|RAHULKUMAR BAJAJ Rajiv Trust|RAHULKUMAR  BAJAJ Sanjiv Trust|RAHUL SECURITIES PRIVATE LIMITED|Nirvaan Trust|Nirvaan Family Trust|Niravnayan Trust|Niravnayan Bajaj Family Trust|Nimisha Trust|Nimisha Jaipuria Family Trust|Nimisha Bajaj Family Trust|Neelima Bajaj Swamy Family Trust|Neelima Bajaj Family Trust|NIRAJ HOLDINGS PRIVATE LIMITED|NIRAJ BAJAJ Nirav Trust|NIRAJ BAJAJ Deepa Trust|Madhur Nimisha Family Trust|Madhur Neelima Family Trust|MADHUR SECURITIES PRIVATE LIMITED|Kumud Nimisha Family Trust|Kumud Neelima Family Trust|Kriti Bajaj Family Trust|KAMALNAYAN INVESTMENT & TRADING PRIVATE LIMITED|JAMNALAL SONS PRIVATE LIMITED|Indef Manufacturing Ltd.|Hind Musafir Agency Limited|HERCULES INVESTMENTS LIMITED (FORMALLY KNOWN AS HERCULES HOISTS LIMITED)|Geetika Shekhar Bajaj Trust|Emerald Acres Private Limited|Bajaj Vitality Pvt. Ltd|Bajaj Auto Holdings Limited|BARODA INDUSTRIES PRIVATE LIMITED|BAJAJ TRADING COMPANY|BAJAJ SEVASHRAM PRIVATE LIMITED|BAJAJ INTERNATIONAL PRIVATE LIMITED|BAJAJ HOLDINGS & INVESTMENT LIMITED|BAJAJ FINSERV LIMITED|BAJAJ FINANCE LIMITED|BAJAJ AUTO LIMITED|BACHHRAJ FACTORIES PRIVATE LIMITED|BACHHRAJ AND COMPANY PRIVATE LIMITED|Aryan Nayan Realty LLP|Aryaman Trust|Aryaman Family Trust|Aryaman Kejriwal|Vihaan Jaipuria|VANRAJ BAJAJ|Siddhantnayan Bajaj|Sheetal Bajaj|Sanjivnayan Bajaj HUF (Sanjivnayan Bajaj)|SUMAN JAIN|SHEKHAR BAJAJ|SHEFALI BAJAJ|SANJIVNAYAN BAJAJ|SANJALI BAJAJ|Rajivnayan Bajaj HUF (Rajivnayan Bajaj)|RISHABNAYAN BAJAJ|RAJIVNAYAN BAJAJ|POOJA BAJAJ|Nirvaan Kejriwal|NIRAVNAYAN BAJAJ|NIRAJ BAJAJ|NIMISHA JAIPURIA|NEELIMA BAJAJ SWAMY|MINAL BAJAJ|Kriti Bajaj|KUMUD BAJAJ|KIRAN BAJAJ|GEETIKA BAJAJ|DEEPA BAJAJ|Aryan Bajaj|Aarav Swamy
REFEX,,INE056I01025,owner_confirmed_director_only,OWNER,OWNER,OWNER,OWNER=[REFEX HOLDING PRIVATE LIMITED(Jain (Refex))],rev1_outside,False,,,55.8,0.34,0.0,0.03,0.0,0.31,0.0,55.8,0.0,0.0,0.0,False,,,,REFEX HOLDING PRIVATE LIMITED|YASH JAIN|UGAMDEVI JAIN|TARACHAND JAIN|DIMPLE JAIN|ANIL JAIN T
STYRENIX,,INE189B01011,owner_confirmed_director_only,OWNER,OWNER,OWNER,OWNER=[Shiva Performance Materials Private Limited(Shiva Performance Materials (Vadodara independent))],rev1_outside,False,,,46.24,0.0,0.0,0.0,0.0,0.0,0.0,46.24,0.0,0.0,0.0,False,,,,Shiva Performance Materials Private Limited
TATACAP,,INE976I01016,owner_confirmed_director_only,OWNER,NOT_OWNER,PROFESSIONAL,"PROFESSIONAL=[Tata Sons(Tata Sons Private Limited),915 Labs(Tata),AFCL Ghana(Tata),AFCL Premium(Tata),3-101-951221(Tata),Tata Africa(Tata),Tata Limited(Tata),Panatone Finvest(Tata 系 (経由 Tejas)),BUC Mobile(Tata Communications subsidiaries)]",rev1_outside,False,,,85.41,0.18,0.0,0.0,0.18,0.0,0.0,85.41,0.0,0.0,0.0,False,,,,"Voltas Limited|Vidiyal Residency Private Limited|Ujjwal Pune Limited|Uchit Expressways Private Limited|Trent Limited|Titan Company Limited|The Tata Power Company Limited|The Indian Hotels Company Limited|Tejas Networks Limited|Tata Value Homes Limited|Tata Unistore Limited|Tata Trustee Company Private Limited|Tata Toyo Radiator Limited|Tata Teleservices Maharashtra Limited|Tata Teleservices Limited|Tata Tele NXTGEN Solutions Limited|Tata Steel Limited|Tata Sons Private Limited|Tata Semiconductor Manufacturing Private Limited|Tata Realty and Infrastructure Limited|Tata Projects Limited|Tata Play Limited|Tata Play Broadband Private Limited|Tata Pension Management Fund Private Limited|Tata Payments Limited|Tata Neu Private Limited|Tata Motors Passenger Vehicles Limited formerly known as Tata Motors Limited|Tata Motors Limited (formerly known as TML Commercial Vehicles Limited)|Tata Medical and Diagnostics Limited|Tata Investment Corporation Limited|Tata International Vehicle Applications Private Limited|Tata International Limited|Tata Industries Limited|Tata Housing Development Company Limited|Tata Fintech Private Limited|Tata Elxsi Limited|Tata Electronics Products and Solutions Private Limited|Tata Electronics Private Limited|Tata Digital Private Limited|Tata Consumer Products Limited|Tata Consulting Engineers Limited|Tata Consultancy Services Limited|Tata Communications Transformation Services Limited|Tata Communications Limited|Tata Communications Collaboration Services Private Limited|Tata ClassEdge Limited|Tata Chemicals Limited|Tata Business Hub Limited|Tata Autocomp Systems Limited|Tata AutoComp Gotion Green Energy Solutions Private Limited|Tata Asset Management Private Limited|Tata Advanced Systems Limited|Tata 1mg Technologies Private Limited|Tata 1mg Healthcare Solutions Private Limited|Talakrit Foundation|Taj Air Limited|TTL Mobile Private Limited|TSBB Voice Private Limited|TS Investments Limited|TRIL Urban Transport Private Limited|TRIL Roads Private Limited|TRIL REAL ESTATE BALEWADI LIMITED|TRIL IT4 Private Limited|TRIL Bengaluru Real Estate One Private Limited|TRIL Bengaluru Consultants Private Limited|TRIL BENGALURU REAL ESTATE SIX LIMITED|TRIL BENGALURU REAL ESTATE FIVE LIMITED|TQ Cert Services Private Limited|TPLCIL Construction LLP|TPL Services Private Limited|TP Luminaire Private Limited|TMF Holdings Limited|TIGAL Autoleather Private Limited|THDC Management Services Limited|TESS Services Private Limited|TEL Components Private Limited|TCS eServe International Limited|TCS Foundation|TCC Construction Private Limited|TATA SEMICONDUCTOR ASSEMBLY AND TEST PRIVATE LIMITED|TATA ELECTRONICS SYSTEMS SOLUTIONS PRIVATE LIMITED|TASL Aerostructures Private Limited|TACO Sasken Automotive Electronics Limited|TACO Punch Powertrain Private Limited|TACO EV Component Solutions Private Limited|Synergizers Sustainable Foundation|Supermarket Grocery Supplies Private Limited|Stryder Cycle Private Limited|Strategic Energy Technology Systems Private Limited|Solutions Infini Technologies India Private Limited|Sohna City LLP|Smart Value Homes Peenya Project Private Limited|Smart Value Homes New Project LLP|Smart Value Homes Boisar Private Limited|Sir Ratan Tata Trust
(Mr. Noel N. Tata, Chairman
Mr. Venu Srinivasan, Vice Chairman
Mr. Vijay Singh, Vice Chairman
Mr. Jimmy N. Tata
Mr. Jehangir H.C. Jehangir
Mr. Darius Khambata)|Sir Dorabji Tata Trust (Mr. Noel N. Tata, Chairman
Mr. Venu Srinivasan, Vice Chairman
Mr. Vijay Singh, Vice Chairman
Mr. Pramit Jhaveri
Mr. Darius Khambata
Mr. Neville Tata
Mr. Bhaskar Bhat)|Simto Investment Company Limited|Sector 113 Gatevida Developers Private Limited|Savis Retail Private Limited|Ranata Hospitality Private Limited|REAL STOCHASTICS INSTITUTE OF DATA PRIVATE LIMITED|Pune IT City Metro Rail Limited|Protraviny Private Limited|Promont Hilltop Private Limited|Promont Hillside Private Limited|Princeton Infrastructure Private Limited|Panatone Finvest Limited|One Bangalore Luxury Projects LLP|Novamesh Limited|Nova Integrated Systems Limited|Niskalp Infrastructure Services Limited|Mikado Realtors Private Limited|Matheran RopeWay Private Limited|MahaOnline Limited|MP Online Limited|Leanluxe Hospitality Private Limited|Land kart Builders Private Limited|LFS Healthcare Private Limited|Kriday Realty Private Limited|KolkataOne Excelton Private Limited|International Infrabuild Private Limited|Innovative Retail Concepts Private Limited|Infopark Properties Limited|Infiniti Retail Limited|Industrial Minerals and Chemicals Company Private Limited|Indian Rotorcraft Limited|Impetis Biosciences Limited|HyperVault AI Data Center Limited|Hampi Expressways Private Limited|HLT Residency Private Limited|HL Promoters Private Limited|Gurgaon Realtech Limited|Gurgaon Constructwell Private Limited|Ferbine Private Limited|Ewart Investments Limited|Ecofirst Services Limited|Durg Shivnath Expressways Private Limited|Dharamshala Ropeway Limited|Dailyninja Delivery Services Private Limited|Concept Developers & Leasing Limited|Calsea Footwear Private Limited|COMMOTION SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED|CEdge Technologies Limited|Automotive Stampings and Assemblies Limited|Artson Limited|Arrow Infraestate Pvt Limited|Ardent Properties Private Limited|Akashastha Technologies Private Limited|Air India Limited|Air India Express Limited|Agratas Energy Storage Solutions Private Limited|Actve Digital Services Private Limited|APT Online Limited|AI Fleet Services IFSC Limited|WorldOne Sri Lanka Projects Pte Limited|WorldOne Development Company Pte Limited|VSNL SNOSPV Pte Limited|Trident LE LLC|TitanX Refrigeracão de Motores LTDA|TitanX Holding AB|TitanX Engine Cooling Spzoo|TitanX Engine Cooling SRL|TitanX Engine Cooling Kunshan Co Limited|TitanX Engine Cooling Inc|TitanX Engine Cooling AB|Tejas Communications Nigeria Limited|Tejas Communication Pte Limited|Tatasolution Center SA|Tata Zimbabwe Private Limited|Tata Zambia Limited|Tata West Asia FZE|Tata Uganda Limited|Tata South East Asia Cambodia Limited|Tata Motors SA Proprietary Limited|Tata Limited|Tata International West Asia DMCC|Tata International Vietnam Company Limited|Tata International Singapore Pte Limited|Tata International Senegal SA|Tata International Nigeria LFZ Enterprise formerly known as TIL Motor–Hub Nigeria LFZ Enterprise|Tata International Metals Guangzhou Limited|Tata International Metals Asia Limited|Tata International Metals Americas Limited|Tata International Canada Limited|Tata International AG Zug|Tata Incorporated|Tata Holdings Mozambique Lda|Tata Engineering Consultants Saudi Arabia Company|Tata Electronics Taiwan Co Limited|Tata Electronics Singapore Pte Limited|Tata Electronics America Inc|Tata Consulting Engineers USA LLC formerly known as CDI Engineering Solutions LLC|Tata Consultancy Services UK Limited|Tata Consultancy Services Thailand Limited|Tata Consultancy Services Switzerland Limited|Tata Consultancy Services Sverige Aktiebolag|Tata Consultancy Services South Africa Proprietary Limited|Tata Consultancy Services Saudi Arabia|Tata Consultancy Services Qatar|Tata Consultancy Services Portugal Unipessoal LDA|Tata Consultancy Services Philippines Inc|Tata Consultancy Services Osterreich GmbH|Tata Consultancy Services Netherlands BV|Tata Consultancy Services Malaysia Sdn Bhd|Tata Consultancy Services Luxembourg SA|Tata Consultancy Services Japan Limited|Tata Consultancy Services Italia SRL|Tata Consultancy Services Ireland Limited|Tata Consultancy Services Indonesia PT|Tata Consultancy Services Guatemala SA|Tata Consultancy Services France|Tata Consultancy Services Do Brasil Ltda|Tata Consultancy Services Deutschland GmbH|Tata Consultancy Services De Mexico SA De CV|Tata Consultancy Services De Espana SA|Tata Consultancy Services China Co Limited|Tata Consultancy Services Chile SA|Tata Consultancy Services Canada Inc|Tata Consultancy Services Bulgaria EOOD|Tata Consultancy Services Belgium|Tata Consultancy Services Asia Pacific Pte Limited|Tata Consultancy Services Argentina Sociedad Anonima|Tata Consultancy Services Africa Proprietary Limited|Tata Communications UK Limited|Tata Communications Transformation Services US Inc|Tata Communications Transformation Services South Africa Pty Limited|Tata Communications Transformation Services Pte Limited|Tata Communications Transformation Services Hungary Kft|Tata Communications Thailand Limited|Tata Communications Taiwan Limited|Tata Communications Switzerland GmbH|Tata Communications Sweden AB|Tata Communications Spain SL|Tata Communications South Korea Limited|Tata Communications Services International Pte Limited|Tata Communications SVCS Pte Ltd|Tata Communications Russia LLC|Tata Communications Portugal Unipessoal LDA|Tata Communications Portugal Instalacao E Manutencao De Redes LDA|Tata Communications Poland SPZOO|Tata Communications Nordic AS|Tata Communications New Zealand Limited|Tata Communications Netherlands BV|Tata Communications Middle East Technology Services LLC|Tata Communications Middle East FZLLC|Tata Communications Malaysia Sdn Bhd|Tata Communications Lanka Limited|Tata Communications Japan KK|Tata Communications Italy SRL|Tata Communications Ireland DAC|Tata Communications International Pte Limited|Tata Communications Hungary KFT|Tata Communications Hong Kong Limited|Tata Communications Guam LLC|Tata Communications France SAS|Tata Communications Deutschland GMBH|Tata Communications Comunicacoes E Multimídia Brazil Limitada|Tata Communications Canada Limited|Tata Communications Brazil Participacoes Limitada|Tata Communications Beijing Technology Limited|Tata Communications Australia Pty Limited|Tata Communications America Inc|Tata AutoComp Europe Limited (formerly Jaguar Land Rover Ventures Limited)|Tata Asset Management Mauritius Private Limited|Tata America International Corporation|Tata Africa Services Nigeria Limited|Tata Africa Holdings Tanzania Limited|Tata Africa Holdings SA Proprietary Limited|Tata Africa Holdings Ghana Limited|Tata Africa Cote D’Ivoire SARL|Tata Advanced Systems Maroc Sarlau|TQ Services Europe GmbH|TQ Cert Services Shanghai Limited|TQ Cert Services LLC|TPLAsara Engineering South Africa Proprietary Limited|TISPL Trading Company Limited|TIL Motor Hub Trading FZE|THE SWITCH ENTERPRISES LLC|TCTS Senegal Limited|TCS Uruguay SA|TCS Technology Solutions GmbH|TCS Solution Center SA|TCS North America Corporation|TCS Inversiones Chile Limitada|TCS Iberoamerica SA|TCS Financial Solutions Australia Pty Limited|TCS FNS Pty Limited|TCS Business Services GmbH|TCPOP Communication GmbH|TCE Delaware Corp|TC Shanghai Network Services Company Limited|TC Networks Switzerland SA|TATA CONSULTANCY SERVICES BT Private Limited|TATA COMMUNICATIONS BELGIUM SRL|TATA Africa Holdings Kenya Limited|TACO Engineering Services GmbH|Solutions Infini FZ LLC|Société Financière Décentralisé Alliance Finance Corporation Senegal|Saankhya Labs Inc|SEPCO Communications Pty Limited|Ryhpez Holding Sweden AB|Qubit Investments Pte Limited|OneColombo Project Private Limited|Oasis Smart ESim Pte Limited|OASIS Smart SIM Europe SAS|Newshelf 1369 Proprietary Limited|Nanjing Tata Autocomp Systems Limited|Nanjing Tata AutoComp Technology Company Limited|MotorHub East Africa Limited|Mgage Athens PC|MGDC SC|ListEngage MidCo LLC|ListEngage LLC|Kaleyra US Inc|Kaleyra UK Limited|Kaleyra SpA|Kaleyra Inc|Kaleyra Dominicana SRL|Kaleyra Africa Pty Limited|ITXC IP Holdings SARL|IAC Group Slovakia sro|Fastighetsbolaget Skara Sporren 20 AB formerly known as Goldcup 37220 AB|Fastighetsbolaget Fargelanda Assarbyn 1 15 AB formerly known as Goldcup 37221 AB|Diligenta Limited|Diligenta Europe BV|Commotion Inc|Changshu Tata AutoComp Systems Limited|Campaign Registry Inc Canada|Campaign Registry Inc|Blackwood Hodge Zimbabwe Private Limited|BUC Mobile Inc|Artifex Systems AB formerly known as Vintara AB|Artifex Interior Systems Limited|Apex Realty Private Limited|Alliance Leasing Uganda Limited|Alliance Leasing Limited|Alliance Finance Corporation Limited|Agratas Limited|Agratas LLC|AFCL Zambia Limited|AFCL RSA Pty Limited|AFCL Premium Services Limited|AFCL Ghana Limited|915 Labs Inc|3-101-951221 SOCIEDAD ANONIMA"
