symbol,isin,company_name,is_owner_company,owner_family,owner_flag,owner_flag_final_hybrid,yaml_classification,promoter_total_pct,natural_pct_sum,in_rev1,rev1_category,is_nifty50,is_nifty100,is_nifty200,is_nifty500,is_nifty_total_mkt,nse_fetch_status
OLECTRA,INE260D01016,Olectra Greentech Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,50.02,0.0,True,Owner,False,False,False,True,True,ok
OMAXE,INE800H01010,Omaxe Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.14,5.69,True,Owner,False,False,False,False,False,ok
ONESOURCE,INE013P01021,Onesource Specialty Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,29.93,2.06,False,,False,False,False,True,True,ok
OPTIEMUS,INE350C01017,Optiemus Infracom Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,72.17,28.49,False,,False,False,False,False,True,ok
ORIENTCEM,INE876N01018,Orient Cement Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,72.66,0.0,True,Owner,False,False,False,False,True,ok
OSWALPUMPS,INE0BYP01024,Oswal Pumps Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.67,12.4,False,,False,False,False,False,True,ok
PAGEIND,INE761H01022,Page Industries Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,42.89,42.89,True,Owner,False,False,True,True,True,ok
PARADEEP,INE088F01024,Paradeep Phosphates Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.7,0.36,True,Owner,False,False,False,True,True,ok
PARAGMILK,INE883N01014,Parag Milk Foods Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.65,40.9,True,Owner,False,False,False,False,False,ok
PARAS,INE045601023,Paras Defence and Space Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.2,56.06,True,Owner,False,False,False,False,True,ok
PATELENG,INE244B01030,Patel Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,31.48,3.3299999999999996,True,Owner,False,False,False,False,False,ok
PCJEWELLER,INE785M01021,PC Jeweller Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.1,35.29,False,,False,False,False,False,True,ok
PDSL,INE111Q01021,PDS Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,61.37,61.47,True,Owner,False,False,False,False,False,ok
PERSISTENT,INE262H01021,Persistent Systems Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,30.29,30.33,True,Owner,False,False,True,True,True,ok
PFOCUS,INE367G01038,Prime Focus Limited,True,,ambiguous_mnc_jv_candidate,OWNER,UNKNOWN,60.77,7.83,False,,False,False,False,False,True,ok
PGIL,INE940H01022,Pearl Global Industries Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,61.24,61.88,False,,False,False,False,False,True,ok
PHOENIXLTD,INE211B01039,The Phoenix Mills Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.25,2.6,True,Owner,False,False,True,True,True,ok
PICCADIL,INE546C01010,Piccadily Agro Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,68.57,21.95,False,,False,False,False,False,True,ok
PIDILITIND,INE318A01026,Pidilite Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,69.33,16.04,True,Owner,False,True,True,True,True,ok
PIIND,INE603J01030,PI Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.09,46.49,True,Owner,False,False,True,True,True,ok
PIRAMALFIN,INE202B01038,Piramal Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.16,0.37,False,,False,False,False,True,True,ok
PNCINFRA,INE195J01029,PNC Infratech Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.07,46.46,True,Owner,False,False,False,False,True,ok
PNGJL,INE953R01016,P N Gadgil Jewellers Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,83.11,0.0,False,,False,False,False,False,True,ok
POLYCAB,INE455K01017,Polycab India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.5,50.59,True,Owner,False,False,True,True,True,ok
POLYMED,INE205C01021,Poly Medicure Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.42,35.26,True,Owner,False,False,False,True,True,ok
POWERMECH,INE211R01019,Power Mech Projects Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.42,57.73,False,,False,False,False,False,True,ok
PPLPHARMA,INE0DK501011,Piramal Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,34.86,0.21,True,Owner,False,False,False,True,True,ok
PRAJIND,INE074A01025,Praj Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,32.81,32.86,True,Owner,False,False,False,False,True,ok
PRAKASH,INE603A01013,Prakash Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.38,14.54,True,Owner,False,False,False,False,False,ok
PREMIERENE,INE0BS701011,Premier Energies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.94,67.94,False,,False,False,True,True,True,ok
PRESTIGE,INE811K01011,Prestige Estates Projects Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,60.94,8.71,True,Owner,False,False,True,True,True,ok
PRICOLLTD,INE726V01018,Pricol Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,38.51,25.38,False,,False,False,False,False,True,ok
PRIVISCL,INE959A01019,Privi Speciality Chemicals Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,60.6,21.92,False,,False,False,False,False,True,ok
PRSMJOHNSN,INE010A01011,Prism Johnson Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.87,13.56,False,,False,False,False,False,True,ok
PRUDENT,INE00F201020,Prudent Corporate Advisory Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.31,57.61,True,Owner,False,False,False,False,True,ok
PTCIL,INE596F01018,PTC Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,59.72,38.3,False,,False,False,False,True,True,ok
PURVA,INE323I01011,Puravankara Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,75.0,75.0,False,,False,False,False,False,True,ok
PVRINOX,INE191H01014,PVR INOX Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,27.53,11.24,True,Owner,False,False,False,True,True,ok
PWL,INE0LP301011,Physicswallah Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,72.3,72.3,False,,False,False,False,True,True,ok
QPOWER,INE0SII01026,Quality Power Electrical Equipments Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,73.91,49.69,False,,False,False,False,False,True,ok
QUESS,INE615P01015,Quess Corp Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.88,12.29,True,Owner,False,False,False,False,True,ok
RADICO,INE944F01028,Radico Khaitan Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.2,0.5,True,Owner,False,False,True,True,True,ok
RAIN,INE855B01025,Rain Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.35,17.01,True,Owner,False,False,False,False,True,ok
RAINBOW,INE961O01016,Rainbow Childrens Medicare Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.84,43.7,True,Owner,False,False,False,True,True,ok
RAJESHEXPO,INE343B01030,Rajesh Exports Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,54.55,54.55,True,Owner,False,False,False,False,False,ok
RAMCOCEM,INE331A01037,The Ramco Cements Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.56,3.55,True,Owner,False,False,False,True,True,ok
RATEGAIN,INE0CLI01024,Rategain Travel Technologies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,48.54,48.54,True,Owner,False,False,False,False,True,ok
RATNAMANI,INE703B01027,Ratnamani Metals & Tubes Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.77,59.82,True,Owner,False,False,False,False,False,ok
RAYMOND,INE301A01014,Raymond Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.87,0.01,True,Owner,False,False,False,False,False,ok
RAYMONDLSL,INE02ID01020,Raymond Lifestyle Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.22,0.04,False,,False,False,False,False,True,ok
REDTAPE,INE0LXT01019,Redtape Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,71.83,72.78000000000002,False,,False,False,False,False,True,ok
RELAXO,INE131B01039,Relaxo Footwears Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,71.27,71.28,False,,False,False,False,False,True,ok
RESPONIND,INE688D01026,Responsive Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,59.14,1.36,True,Owner,False,False,False,False,False,ok
RKFORGE,INE399G01023,Ramkrishna Forgings Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.13,6.15,True,Owner,False,False,False,True,True,ok
ROLEXRINGS,INE645S01024,Rolex Rings Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,52.24,52.24,True,Owner,False,False,False,False,False,ok
RRKABEL,INE777K01022,R R Kabel Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.66,57.89,False,,False,False,False,True,True,ok
RTNINDIA,INE834M01019,RattanIndia Enterprises Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.86,0.13,True,Owner,False,False,False,False,True,ok
RTNPOWER,INE399K01017,RattanIndia Power Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,44.06,0.0,True,Owner,False,False,False,False,True,ok
RUBICON,INE506V01022,Rubicon Research Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.99,23.86,False,,False,False,False,False,True,ok
RUSTOMJEE,INE263M01029,Keystone Realtors Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.59,72.22,True,Owner,False,False,False,False,False,ok
SAATVIKGL,INE13B501022,Saatvik Green Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.99,46.48,False,,False,False,False,False,True,ok
SAFARI,INE429E01023,Safari Industries (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.7,38.57,True,Owner,False,False,False,False,True,ok
SAILIFE,INE570L01029,Sai Life Sciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,34.7,7.48,False,,False,False,False,True,True,ok
SANDUMA,INE149K01016,Sandur Manganese & Iron Ores Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.22,3.68,False,,False,False,False,False,True,ok
SANSERA,INE953O01021,Sansera Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,30.18,30.57,True,Owner,False,False,False,False,True,ok
SARDAEN,INE385C01021,Sarda Energy & Minerals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.16,19.42,False,,False,False,False,True,True,ok
SENCO,INE602W01027,Senco Gold Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,64.46,16.490000000000002,True,Owner,False,False,False,False,True,ok
SFL,INE916U01025,Sheela Foam Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,65.69,53.56,False,,False,False,False,False,True,ok
SHAILY,INE151G01028,Shaily Engineering Plastics Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,43.4,34.05,False,,False,False,False,False,True,ok
SHAKTIPUMP,INE908D01010,Shakti Pumps (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.34,8.959999999999999,False,,False,False,False,False,True,ok
SHALBY,INE597J01018,Shalby Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.33,10.33,True,Owner,False,False,False,False,False,ok
SHARDACROP,INE221J01015,Sharda Cropchem Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.82,74.82,False,,False,False,False,False,True,ok
SHILPAMED,INE790G01031,Shilpa Medicare Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.13,40.16,False,,False,False,False,False,True,ok
SHREECEM,INE070A01015,SHREE CEMENT LIMITED,True,,owner_confirmed_individual,OWNER,UNKNOWN,62.55,2.98,True,Owner,False,True,True,True,True,ok
SHRIPISTON,INE526E01018,Shriram Pistons & Rings Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,43.75,31.09,False,,False,False,False,False,True,ok
SHYAMMETL,INE810G01011,Shyam Metalics and Energy Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.59,9.62,True,Owner,False,False,False,True,True,ok
SKIPPER,INE439E01022,Skipper Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,66.48,0.16,False,,False,False,False,False,True,ok
SKYGOLD,INE01IU01018,SKY GOLD AND DIAMONDS LIMITED,True,,owner_confirmed_individual,OWNER,UNKNOWN,51.74,51.74,False,,False,False,False,False,True,ok
SMARTWORKS,INE0NAZ01010,Smartworks Coworking Spaces Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,58.18,0.04,False,,False,False,False,False,True,ok
SOBHA,INE671H01015,Sobha Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.88,52.879999999999995,True,Owner,False,False,False,True,True,ok
SOLARA,INE624Z01016,Solara Active Pharma Sciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.0,7.09,True,Owner,False,False,False,False,False,ok
SOLARINDS,INE343H01029,Solar Industries India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.15,43.92,True,Owner,False,True,True,True,True,ok
SONACOMS,INE073K01018,Sona BLW Precision Forgings Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.02,0.08,True,Owner,False,False,False,True,True,ok
SONATSOFTW,INE269A01021,Sonata Software Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.17,27.96,True,Owner,False,False,False,True,True,ok
SPARC,INE232I01014,Sun Pharma Advanced Research Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.67,23.700000000000003,True,Owner,False,False,False,False,True,ok
SPLPETRO,INE663A01033,Supreme Petrochem Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,64.24,0.24,False,,False,False,False,True,True,ok
SRF,INE647A01010,SRF Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.26,0.18,True,Owner,False,False,True,True,True,ok
SSWL,INE802C01033,Steel Strips Wheels Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.14,35.75,True,Owner,False,False,False,False,False,ok
STAR,INE939A01011,Strides Pharma Science Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.86,4.56,True,Owner,False,False,False,False,True,ok
STARCEMENT,INE460H01021,Star Cement Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.62,50.45,False,,False,False,False,False,True,ok
STARHEALTH,INE575P01011,Star Health and Allied Insurance Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.98,17.49,True,Professional,False,False,False,True,True,ok
STYL,INE04VU01023,Seshaasai Technologies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,81.8,81.8,False,,False,False,False,False,True,ok
SUBROS,INE287B01021,Subros Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,36.79,8.56,False,,False,False,False,False,True,ok
SUDEEPPHRM,INE0QPI01025,Sudeep Pharma Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,76.15,35.81,False,,False,False,False,False,True,ok
SULA,INE142Q01026,Sula Vineyards Limited,True,,owner_probable_nri_family,OWNER,UNKNOWN,24.55,24.57,True,Owner,False,False,False,False,False,ok
SUNDARMFIN,INE660A01013,Sundaram Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,37.21,24.61,True,Owner,False,False,False,True,True,ok
SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.48,11.07,True,Owner,True,True,True,True,True,ok
SUNTECK,INE805D01034,Sunteck Realty Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.3,1.62,True,Owner,False,False,False,False,True,ok
SUNTV,INE424H01027,Sun TV Network Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,75.0,True,Owner,False,False,False,True,True,ok
SUPREMEIND,INE195A01028,Supreme Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.96,2.48,True,Owner,False,False,True,True,True,ok
SUPRIYA,INE07RO01027,Supriya Lifescience Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,68.3,68.3,False,,False,False,False,False,True,ok
SURYAROSNI,INE335A01020,Surya Roshni Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.89,4.96,True,Owner,False,False,False,False,True,ok
SURYODAY,INE428Q01011,Suryoday Small Finance Bank Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,22.44,11.29,True,Owner,False,False,False,False,False,ok
SUVEN,INE495B01038,Suven Life Sciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.15,0.7,True,Owner,False,False,False,False,False,ok
SUZLON,INE040H01021,Suzlon Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,11.73,4.4399999999999995,True,Owner,False,False,True,True,True,ok
SWANCORP,INE665A01038,SWAN CORP LIMITED,True,,owner_confirmed_individual,OWNER,UNKNOWN,53.96,0.03,True,Owner,False,False,False,True,True,ok
SWSOLAR,INE00M201021,Sterling and Wilson Renewable Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,45.72,6.31,True,Owner,False,False,False,False,True,ok
SYNGENE,INE398R01022,Syngene International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.68,0.0699999999999999,True,Owner,False,False,False,True,True,ok
SYRMA,INE0DYJ01015,Syrma SGS Technology Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,42.72,7.18,True,Owner,False,False,False,True,True,ok
TANLA,INE483C01032,Tanla Platforms Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.17,41.23,True,Owner,False,False,False,False,True,ok
TARC,INE0EK901012,TARC Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.12,65.82000000000001,False,,False,False,False,False,True,ok
TARIL,INE763I01026,Transformers And Rectifiers (India) Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,64.36,64.36,False,,False,False,False,True,True,ok
TARSONS,INE144Z01023,Tarsons Products Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.3,47.3,True,Owner,False,False,False,False,False,ok
TATVA,INE0GK401011,Tatva Chintan Pharma Chem Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,72.02,72.02,True,Owner,False,False,False,False,False,ok
TBOTEK,INE673O01025,TBO Tek Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.41,22.84,False,,False,False,False,True,True,ok
TCIEXP,INE586V01016,TCI Express Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,69.46,18.25,True,Owner,False,False,False,False,False,ok
TDPOWERSYS,INE419M01027,TD Power Systems Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,26.87,13.74,False,,False,False,False,False,True,ok
TECHNOE,INE285K01026,Techno Electric & Engineering Company Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,56.92,0.85,True,Owner,False,False,False,True,True,ok
TEGA,INE011K01018,Tega Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.27,17.4,True,Owner,False,False,False,True,True,ok
TEXRAIL,INE621L01012,Texmaco Rail & Engineering Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.34,7.74,True,Owner,False,False,False,False,True,ok
THANGAMAYL,INE085J01014,Thangamayil Jewellery Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,61.61,54.39,False,,False,False,False,False,True,ok
THERMAX,INE152A01029,Thermax Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.98,0.01,True,Owner,False,False,False,True,True,ok
TI,INE133E01013,Tilaknagar Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,31.71,25.14,False,,False,False,False,False,True,ok
TICL,INE388G01026,,True,,owner_confirmed_individual,OWNER,UNKNOWN,84.06,57.37,True,Professional,False,False,False,False,False,ok
TIINDIA,INE974X01010,Tube Investments of India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.05,4.1899999999999995,True,Owner,False,False,True,True,True,ok
TIMETECHNO,INE508G01029,Time Technoplast Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.51,7.16,True,Owner,False,False,False,False,True,ok
TIPSMUSIC,INE716B01029,Tips Music Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,64.15,64.16000000000001,False,,False,False,False,False,True,ok
TITAGARH,INE615H01020,TITAGARH RAIL SYSTEMS LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.46,7.8,True,Owner,False,False,False,True,True,ok
TORNTPHARM,INE685A01028,Torrent Pharmaceuticals Limited,True,,owner_confirmed_individual_and_director,OWNER,PROFESSIONAL,68.31,0.66,True,Owner,False,True,True,True,True,ok
